"y" "theta1" "theta2" "V" "W1" "W2"
216.780385540748 216.008459019478 2.07250191977959 0.5 0.02 0.005
217.470733584786 218.124321414602 2.06471251898372 0.5 0.02 0.005
219.908633815474 220.414305957006 2.06789524889944 0.5 0.02 0.005
223.944992575739 222.604562230115 2.14386969765773 0.5 0.02 0.005
224.368841810315 224.663155231289 2.11623116899964 0.5 0.02 0.005
226.517184886224 226.726260418073 2.09030644620974 0.5 0.02 0.005
228.745995186471 229.020471062144 2.04098304057484 0.5 0.02 0.005
230.607771908134 231.153736692779 2.12051646299852 0.5 0.02 0.005
233.922059829172 233.202398914006 2.15754203002952 0.5 0.02 0.005
236.532951979016 235.324420907349 2.05642622365944 0.5 0.02 0.005
237.537786893653 237.58379661622 2.00619539822047 0.5 0.02 0.005
240.481266914261 239.341165559628 2.04648089589757 0.5 0.02 0.005
240.702719448075 241.156100005871 1.99135707768913 0.5 0.02 0.005
243.405365287977 243.051130558105 1.84758207441409 0.5 0.02 0.005
245.101387179461 244.682083662084 1.84581447438936 0.5 0.02 0.005
246.481685770142 246.499869071167 1.90888899270869 0.5 0.02 0.005
248.010398972196 248.317165044572 1.95459350525417 0.5 0.02 0.005
251.12547489276 250.522443627687 1.95330234869558 0.5 0.02 0.005
251.538773381907 252.504760392409 1.74060119245204 0.5 0.02 0.005
252.5288290632 254.185384468048 1.75734574009647 0.5 0.02 0.005
255.546370020688 256.078734650326 1.71460638658326 0.5 0.02 0.005
257.613176958984 257.573344335714 1.61180057445674 0.5 0.02 0.005
258.546989456053 259.257180622488 1.46345784775682 0.5 0.02 0.005
262.327554785242 260.796408033839 1.43142328828833 0.5 0.02 0.005
262.407460333507 262.404006506116 1.47353135809572 0.5 0.02 0.005
264.361120632447 263.917045444889 1.42361625728993 0.5 0.02 0.005
264.974945039288 265.549995567936 1.50022632092595 0.5 0.02 0.005
267.133033993192 266.821278129264 1.49247249205556 0.5 0.02 0.005
268.762468838605 268.504810022212 1.3992327212305 0.5 0.02 0.005
269.917329276247 269.937064606802 1.48365810739747 0.5 0.02 0.005
271.00432149294 271.370193025614 1.40256610215648 0.5 0.02 0.005
274.451506018869 272.721547092726 1.56877539248776 0.5 0.02 0.005
272.871671410616 274.26674708134 1.49497696014134 0.5 0.02 0.005
277.450007703693 275.834509601899 1.41786176249716 0.5 0.02 0.005
279.821398605291 277.127126126163 1.42571817348782 0.5 0.02 0.005
277.613328156429 278.396020743797 1.44746641806732 0.5 0.02 0.005
279.947314374676 279.892652812382 1.38571729061612 0.5 0.02 0.005
281.244371673562 281.236386537 1.30204942941648 0.5 0.02 0.005
281.708016081497 282.678669529782 1.41475994898108 0.5 0.02 0.005
283.270254984171 284.05812916208 1.49674364350244 0.5 0.02 0.005
284.513347229181 285.197288808919 1.43056533893698 0.5 0.02 0.005
286.798262531089 286.634570048989 1.40201683648728 0.5 0.02 0.005
287.718049241256 287.97685440671 1.42847100187285 0.5 0.02 0.005
289.779163525264 289.573631169209 1.37633407256636 0.5 0.02 0.005
290.791078287136 290.824828615763 1.39104235174039 0.5 0.02 0.005
292.812180859243 291.977643773117 1.38084399411915 0.5 0.02 0.005
292.611757225845 293.454852268515 1.3909731312381 0.5 0.02 0.005
294.691727017437 295.011179301582 1.39657353778578 0.5 0.02 0.005
296.854479288701 296.639970696202 1.34215514285057 0.5 0.02 0.005
297.946293358267 298.163390883496 1.38473872507558 0.5 0.02 0.005
299.852042331056 299.488956352912 1.40985059922917 0.5 0.02 0.005
300.854888182427 300.901438435931 1.50307902012228 0.5 0.02 0.005
300.748585424057 302.30548063489 1.54107371525303 0.5 0.02 0.005
303.742977372403 303.901987808601 1.5762141611974 0.5 0.02 0.005
306.41610961293 305.320214068246 1.54828382494387 0.5 0.02 0.005
307.337693327248 306.763349067074 1.38340687992173 0.5 0.02 0.005
307.216467758847 308.075859913958 1.34728174440152 0.5 0.02 0.005
309.004538862424 309.419951386544 1.39686685085836 0.5 0.02 0.005
310.555998177987 310.73101394906 1.47441102411322 0.5 0.02 0.005
312.819514892859 312.18281145601 1.43016181965184 0.5 0.02 0.005
314.042090616402 313.472373064249 1.49021289032996 0.5 0.02 0.005
315.594208858053 314.896457196033 1.55020526604298 0.5 0.02 0.005
315.140474215358 316.528067463956 1.69338322015767 0.5 0.02 0.005
318.175273604927 318.056705986194 1.5960486131114 0.5 0.02 0.005
320.222132899479 319.876854992813 1.71469327878415 0.5 0.02 0.005
322.047424547812 321.715811436078 1.70444907819914 0.5 0.02 0.005
323.266077409175 323.473468245718 1.65063540427429 0.5 0.02 0.005
324.371772481003 325.105034215503 1.74919518712874 0.5 0.02 0.005
325.978104549017 326.555217258489 1.80352066092176 0.5 0.02 0.005
327.75747961458 328.297063086873 1.86749296718113 0.5 0.02 0.005
330.489891865158 330.116321899226 1.97373042481896 0.5 0.02 0.005
331.3629375448 332.166729760875 1.9640661591554 0.5 0.02 0.005
335.334570118069 333.919140878079 1.94827040881754 0.5 0.02 0.005
336.133965350669 335.898764941269 1.95989332869469 0.5 0.02 0.005
339.696216093743 337.804181632299 1.86098648295558 0.5 0.02 0.005
338.337872864713 339.605249853974 1.83987216755954 0.5 0.02 0.005
341.229375240667 341.410048361986 1.82238513978987 0.5 0.02 0.005
344.226766157848 342.979722292149 1.94857985772413 0.5 0.02 0.005
345.531060760004 345.025826348521 1.87074574032415 0.5 0.02 0.005
347.825250942245 346.861715922352 1.84813344367847 0.5 0.02 0.005
348.019167602646 348.536200544855 1.81198478506338 0.5 0.02 0.005
349.853646960989 350.350978685519 1.70076651106588 0.5 0.02 0.005
351.4643403585 352.152993283572 1.73366217256996 0.5 0.02 0.005
353.724981585454 353.965740786017 1.56164856655394 0.5 0.02 0.005
355.602486932759 355.628227474029 1.51504758604974 0.5 0.02 0.005
355.609527847722 356.917950350442 1.57499558964725 0.5 0.02 0.005
358.490252641755 358.447174828808 1.55694682252364 0.5 0.02 0.005
358.876558895599 359.887662348306 1.68632830588077 0.5 0.02 0.005
361.611639308507 361.609931073621 1.47845491436818 0.5 0.02 0.005
363.658855761858 363.160463584304 1.40175362752054 0.5 0.02 0.005
364.012692987849 364.609024336124 1.47079040520058 0.5 0.02 0.005
365.714533049532 365.942554014842 1.34552422222958 0.5 0.02 0.005
367.14914625293 367.098743220356 1.39418420163123 0.5 0.02 0.005
369.638184813827 368.80260517046 1.3123219122215 0.5 0.02 0.005
370.445495046821 370.040345933747 1.20932275777509 0.5 0.02 0.005
370.528570092633 371.046958472527 1.13470990957443 0.5 0.02 0.005
372.973650446095 372.211495173452 1.06407554757717 0.5 0.02 0.005
373.207187946825 373.106010137761 1.0793940992407 0.5 0.02 0.005
373.570695456015 374.034684413715 1.04908584721244 0.5 0.02 0.005
374.483494891632 375.219449107798 1.15911538429955 0.5 0.02 0.005
375.119150132958 376.51016730419 1.15378055135639 0.5 0.02 0.005
377.659652820028 377.557046937219 1.18638872120967 0.5 0.02 0.005
378.861232389207 378.398040679048 1.22742344898287 0.5 0.02 0.005
380.976512016314 379.582400075279 1.17739081943929 0.5 0.02 0.005
379.95265914064 380.747063159242 1.17639965004982 0.5 0.02 0.005
381.434997521278 381.733374104284 1.06869627259768 0.5 0.02 0.005
384.103535499363 382.994534160329 1.19270829539231 0.5 0.02 0.005
383.505026525001 384.370631387131 1.17590770333428 0.5 0.02 0.005
385.278294307948 385.500179376648 1.00532170837153 0.5 0.02 0.005
387.515153701576 386.74024338262 1.01458149091723 0.5 0.02 0.005
389.056910777189 387.824028135331 0.959504215732455 0.5 0.02 0.005
388.82241075609 388.77244671486 0.89052214552196 0.5 0.02 0.005
389.802868861954 389.448206455435 0.95160054667531 0.5 0.02 0.005
391.011693144618 390.349633345304 0.917063408820996 0.5 0.02 0.005
391.416438069984 391.116449519239 0.847496767835493 0.5 0.02 0.005
391.759674801063 391.900120922566 0.912910141129098 0.5 0.02 0.005
391.394445905067 392.982008515007 0.947950443270495 0.5 0.02 0.005
394.229575397664 393.741108929407 1.03865634797312 0.5 0.02 0.005
395.373913769588 394.643001963325 0.943494363897542 0.5 0.02 0.005
396.724363132676 395.471693799335 1.07089559427429 0.5 0.02 0.005
395.452642320341 396.336864967185 1.0110988043781 0.5 0.02 0.005
396.003367753337 397.442332555128 0.919827604470242 0.5 0.02 0.005
399.225815432479 398.648021792985 0.990960671948687 0.5 0.02 0.005
399.983258331358 399.545080341345 0.990162968436958 0.5 0.02 0.005
400.478316904864 400.354048789229 0.981376365784984 0.5 0.02 0.005
402.481495193067 401.574819520831 1.02678200566086 0.5 0.02 0.005
402.381289979819 402.621477870106 0.948116186524339 0.5 0.02 0.005
404.336008646125 403.33416078353 1.01379592446729 0.5 0.02 0.005
405.10781796538 404.339086650561 0.944435655113634 0.5 0.02 0.005
406.097720994705 405.303226122732 0.917122093148805 0.5 0.02 0.005
405.517169136803 406.112889812486 0.998365770468732 0.5 0.02 0.005
406.222439298117 407.166609788402 1.06139565973262 0.5 0.02 0.005
408.762131716124 408.28430861032 1.05350528122701 0.5 0.02 0.005
410.20371169741 409.226289302 1.04735441855875 0.5 0.02 0.005
410.141275760135 410.297471828037 1.10556280873243 0.5 0.02 0.005
410.391257119955 411.25745667286 1.10479024572371 0.5 0.02 0.005
411.22654073007 411.995101325086 1.18745969700727 0.5 0.02 0.005
412.915926339757 412.924313885843 1.25783674852009 0.5 0.02 0.005
413.796136078092 414.097350373539 1.2452539257176 0.5 0.02 0.005
414.26264093219 415.483553135129 1.29670730785605 0.5 0.02 0.005
417.302770405246 416.830238537531 1.34810079503771 0.5 0.02 0.005
419.235301236224 417.83548909074 1.33145851191462 0.5 0.02 0.005
418.103239939131 419.279631366952 1.21059443408908 0.5 0.02 0.005
421.239414256399 420.55967917999 1.198286852674 0.5 0.02 0.005
421.929387932146 421.799519397657 1.20401437259491 0.5 0.02 0.005
424.688388442201 423.027045782839 1.11424016168409 0.5 0.02 0.005
423.55670631942 423.94159822479 1.11304080302755 0.5 0.02 0.005
424.910605556032 425.30921335538 1.18456042376164 0.5 0.02 0.005
428.104143711361 426.522824666623 1.26697102858168 0.5 0.02 0.005
427.137072992763 427.83254243222 1.19325467979475 0.5 0.02 0.005
431.470184704485 429.30944855389 1.04684316607804 0.5 0.02 0.005
430.430743301715 430.319331164499 1.01471271059356 0.5 0.02 0.005
430.082837887554 431.466044974884 1.03612590333131 0.5 0.02 0.005
433.01854141224 432.552168519148 1.0679757261393 0.5 0.02 0.005
433.244769218862 433.474279327138 0.900319090363387 0.5 0.02 0.005
433.566630620201 434.241054407454 0.846162489209179 0.5 0.02 0.005
435.593853123561 435.030930567576 0.824156119647755 0.5 0.02 0.005
435.776221439635 435.994588721446 0.767974247011477 0.5 0.02 0.005
436.77403120352 436.813678977474 0.866883714580915 0.5 0.02 0.005
437.356095877784 437.440305698803 0.883278165271393 0.5 0.02 0.005
438.133689481212 438.574252207332 0.907561779470887 0.5 0.02 0.005
439.551202854936 439.419656147913 0.871831900830946 0.5 0.02 0.005
440.542836427206 440.316437292945 0.936592148589281 0.5 0.02 0.005
441.649974773506 441.20117202666 0.870080886061055 0.5 0.02 0.005
442.842807754924 442.062415706801 0.883009475671311 0.5 0.02 0.005
444.355740875672 443.193200435838 0.815564466974391 0.5 0.02 0.005
444.043429956429 443.886190271581 0.834398411102873 0.5 0.02 0.005
444.215506762413 444.681427905661 0.932986989102255 0.5 0.02 0.005
445.049172088517 445.707828124291 0.932049669556185 0.5 0.02 0.005
446.439614800863 446.811660779923 0.784381706168496 0.5 0.02 0.005
447.56503022238 447.378055244572 0.798122280793957 0.5 0.02 0.005
447.287593717546 448.017964480536 0.84415160574646 0.5 0.02 0.005
449.461117728981 448.955341256364 0.860968683870688 0.5 0.02 0.005
449.35632564571 449.683588396026 0.86771123055636 0.5 0.02 0.005
451.597807890593 450.343568319915 0.878507796901355 0.5 0.02 0.005
451.617793963939 451.130425046461 0.864378567696898 0.5 0.02 0.005
452.521204191527 451.999915361181 1.00180733828453 0.5 0.02 0.005
452.528208732064 453.330008892553 1.02647895476291 0.5 0.02 0.005
453.703973024173 454.416073652333 0.961102954884734 0.5 0.02 0.005
455.593561983302 455.350380890483 1.0271408380607 0.5 0.02 0.005
456.371123773263 456.492641580045 1.09186522104177 0.5 0.02 0.005
458.778576559409 457.244780019005 1.14814433424694 0.5 0.02 0.005
458.141283388174 458.401181026928 1.05233741472807 0.5 0.02 0.005
459.799441082155 459.321357698184 1.04939307724048 0.5 0.02 0.005
459.832866735733 460.493283350399 1.0660224627216 0.5 0.02 0.005
463.266638618878 461.67431703758 1.16136298207481 0.5 0.02 0.005
463.609934494618 462.765867022863 1.19488639125192 0.5 0.02 0.005
464.095911492116 463.944292608672 1.23199949564669 0.5 0.02 0.005
465.839447152167 465.157278068799 1.24391488858015 0.5 0.02 0.005
464.87523729521 466.459003025799 1.2109327260847 0.5 0.02 0.005
465.779529783423 467.557496837949 1.2095216862054 0.5 0.02 0.005
468.258918836528 469.079694359053 1.10425029937082 0.5 0.02 0.005
470.912696208784 470.390099975236 0.9494026860411 0.5 0.02 0.005
471.911770195947 471.290852474672 0.981638039571914 0.5 0.02 0.005
470.017780071177 472.136943246362 0.931727271882473 0.5 0.02 0.005
473.289893912714 472.932757195163 0.95861064112967 0.5 0.02 0.005
474.505893019959 474.178036845519 0.963180462156643 0.5 0.02 0.005
475.681352480838 475.151792560902 0.928755941787986 0.5 0.02 0.005
475.569583430187 476.146201186732 0.937907350163416 0.5 0.02 0.005
477.55675473044 477.078430405557 0.993161874548616 0.5 0.02 0.005
478.365940197481 478.003334905348 0.945848407490591 0.5 0.02 0.005
478.875990053813 479.097521577562 0.954408512295399 0.5 0.02 0.005
478.878920674476 479.927384440821 0.92476045188728 0.5 0.02 0.005
481.539783755063 480.75352920722 1.0050146029473 0.5 0.02 0.005
481.684467389085 481.635397256242 1.01991557622882 0.5 0.02 0.005
481.067946096397 482.420178776755 1.07725062107287 0.5 0.02 0.005
482.938657051629 483.321111837034 1.14783079875002 0.5 0.02 0.005
483.412356018804 484.438342477995 1.03314251290723 0.5 0.02 0.005
485.102908039057 485.521111120933 1.02080018121312 0.5 0.02 0.005
487.792994027033 486.353251357653 0.943209460095225 0.5 0.02 0.005
487.805371565851 487.250288216656 0.997939893504637 0.5 0.02 0.005
487.470618039544 488.356167405986 1.0187860208088 0.5 0.02 0.005
488.307042396015 489.232188036951 1.07191740170753 0.5 0.02 0.005
490.097016493627 490.378710874655 1.03419045665674 0.5 0.02 0.005
491.921502698665 491.301239348779 1.01791702084805 0.5 0.02 0.005
492.998510737143 492.383323930965 1.00147932332425 0.5 0.02 0.005
493.951683831076 493.618997548306 1.00102897204179 0.5 0.02 0.005
494.004177234565 494.659372579029 0.931880791948176 0.5 0.02 0.005
496.38748096659 495.862749913466 0.994196541932738 0.5 0.02 0.005
496.985194921671 496.877816486344 1.02851869651438 0.5 0.02 0.005
497.197767989156 497.912274703621 1.04431703969871 0.5 0.02 0.005
499.118544978342 499.296175829608 1.10102430171402 0.5 0.02 0.005
501.778700375432 500.56872859111 1.0566704570972 0.5 0.02 0.005
502.534204138889 501.569626205475 0.892516264391231 0.5 0.02 0.005
501.624978146918 502.622263849388 0.837763832371036 0.5 0.02 0.005
501.903802970036 503.200586303242 0.818741702680877 0.5 0.02 0.005
504.509088277443 503.904144834096 0.830307998375577 0.5 0.02 0.005
504.79876816156 504.618492535004 0.82156796340036 0.5 0.02 0.005
504.548734727212 505.68315339243 0.75378870056267 0.5 0.02 0.005
506.133422817606 506.17593350549 0.793085253790262 0.5 0.02 0.005
507.356167631954 507.078208251579 0.78312640521855 0.5 0.02 0.005
507.452542830504 507.893043951649 0.78479107495408 0.5 0.02 0.005
509.327783289032 508.856310104796 0.756098517226457 0.5 0.02 0.005
510.138596331594 509.635692114546 0.882071320923638 0.5 0.02 0.005
510.381399703203 510.470006694218 0.881424392304738 0.5 0.02 0.005
511.80801837452 511.055740795805 1.00144826564197 0.5 0.02 0.005
512.11981933082 511.948773097038 1.02846027919736 0.5 0.02 0.005
512.6414997927 512.817037004034 1.13381264275079 0.5 0.02 0.005
513.273860150153 513.976812303745 1.16244134637886 0.5 0.02 0.005
515.393104796903 514.985750762237 1.15900886943045 0.5 0.02 0.005
516.392067548283 516.155200845612 1.2089267594921 0.5 0.02 0.005
517.920006485809 517.441257088294 1.10972633154632 0.5 0.02 0.005
518.365147163241 518.43928876959 1.07679432595499 0.5 0.02 0.005
518.972015442132 519.283041759901 1.06975600058323 0.5 0.02 0.005
521.131878739254 520.251184896479 1.03054002846341 0.5 0.02 0.005
519.355745672034 521.103686560093 1.0153100457254 0.5 0.02 0.005
523.114243689695 522.023654666236 0.97986298180468 0.5 0.02 0.005
521.879194368122 522.86746774853 0.918190575341694 0.5 0.02 0.005
522.963595371249 523.811086614421 0.999797202409443 0.5 0.02 0.005
524.266805966479 524.750677294591 1.09640981066041 0.5 0.02 0.005
525.020978861621 525.944033171477 1.12395187030238 0.5 0.02 0.005
526.894867689691 527.240078994698 1.18017916435675 0.5 0.02 0.005
528.868043939837 528.292414178671 1.15257241326382 0.5 0.02 0.005
529.26414080332 529.365189693476 1.02004608424005 0.5 0.02 0.005
530.326167806693 530.494399489658 0.938084069378409 0.5 0.02 0.005
531.165947935814 531.259639321287 0.946343515902853 0.5 0.02 0.005
531.699623376488 532.201219090478 0.902338392858835 0.5 0.02 0.005
533.094615280385 533.226798475729 0.909772773481005 0.5 0.02 0.005
534.221613999896 533.682157769109 0.81957290995945 0.5 0.02 0.005
534.133550299937 534.444198329745 0.734131940078422 0.5 0.02 0.005
535.476373251311 535.125215131355 0.698674608280156 0.5 0.02 0.005
536.920116478556 536.038974784595 0.768543251468198 0.5 0.02 0.005
536.067142431838 536.76086775123 0.828247438760258 0.5 0.02 0.005
537.560355537287 537.569426310062 0.982781235113212 0.5 0.02 0.005
539.054399530582 538.509030342793 0.941471105144441 0.5 0.02 0.005
539.563619436984 539.74836160397 0.970615008711271 0.5 0.02 0.005
541.812368221716 541.012253908442 0.915543395472458 0.5 0.02 0.005
542.729682099325 541.868210104457 0.843294946072411 0.5 0.02 0.005
542.467951388766 542.456980454983 0.821498383901598 0.5 0.02 0.005
542.762386560225 543.215925667223 0.705673746345969 0.5 0.02 0.005
542.388424485129 543.701401306879 0.841661952380123 0.5 0.02 0.005
544.886873227955 544.2452131337 0.890993152808838 0.5 0.02 0.005
545.621172312113 545.108489369617 0.876368735856667 0.5 0.02 0.005
547.105085566075 546.182666837145 0.763899502655549 0.5 0.02 0.005
547.868878585693 546.974286585019 0.739904297510135 0.5 0.02 0.005
547.641213639653 547.847094951628 0.830269184394106 0.5 0.02 0.005
