"y" "theta1" "theta2"
0 -0.0682081120982131 -0.0215310186056289
2 0.224759323562345 0.103203070553979
2 0.482492825989469 0.0110483955167681
2 -0.150900578970342 -0.0665884661903549
1 -0.0401009142146034 0.0346143100582597
1 0.0592050558724585 0.0581139214152057
1 -0.103862049802551 -0.0692568625215289
0 -0.0101673575439788 0.0389326891529442
0 0.284708416817168 -0.0538489916293882
1 0.301157078900275 0.00966613153552568
2 -0.177770418604719 -0.420033840481308
0 -0.91210094947499 -0.34501476374447
0 -0.80754876582618 -0.247446004514031
0 -0.498225626235706 -0.0110990087683898
0 -0.884091025447445 -0.093610546989854
0 -0.939376776485543 -0.0365487341739383
0 -0.977528109953246 0.152169328332397
0 -0.400496259503601 0.24613084765533
1 0.00973176248126166 0.324563681232148
1 0.461785159273219 0.129366531092453
2 0.72588926664353 0.15977624704784
3 1.08341758694493 0.0442359945669357
3 0.621161221625764 -0.146069372800626
0 -0.183971784278002 -0.13165930341218
2 -0.277960088856392 -0.279998727553792
0 -0.55353484681038 -0.419344664574697
0 -1.0123913813095 -0.374866619653825
2 -1.40669450647623 -0.472009492648309
0 -1.87490694511509 -0.501936201272818
0 -2.19541320403761 -0.321885820143605
0 -2.23881199000253 -0.338589456893507
0 -2.10836642761596 -0.655743131600079
0 -2.24924636813914 -0.403478189713899
0 -2.45583688749327 -0.218778167104362
0 -2.38438875511928 -0.324242027899303
0 -2.26494771778968 -0.454463382329798
0 -2.34827432099111 -0.0735279041392711
1 -1.26945388489471 -0.180201499096064
0 -1.34984906377133 0.0680174310783422
0 -0.867865906079912 0.291554719502319
0 -0.298812798941379 0.411484225520639
3 0.259410130984536 0.454918519698182
1 1.11218361571314 0.412329293029152
4 1.80780692040506 0.00445392592277705
5 1.49546873532978 0.00255952683684695
3 1.30149213415853 -0.10003526541168
2 1.17559707763748 -0.0841112083755177
3 0.824904770241405 -0.120985625909646
0 0.249104480054269 0.157096536940283
2 0.406572475690449 0.348365280262221
2 0.879527371559881 0.168501783623325
1 1.00000850099471 0.20410670078627
1 0.495600224838634 -0.132866378255399
1 0.427983581452451 -0.17375333935613
3 0.260505433388929 -0.0619041997277343
2 -0.256968853050596 -0.138084017000807
1 -0.152466645236104 -0.0993657254358606
1 -0.391054276162969 0.0192685166430736
0 -0.429960968344918 -0.057156100208937
2 0.228185958301689 -0.174710331525054
1 0.497160497241223 -0.259314666299841
2 0.44939057972148 -0.120922245410769
1 0.138225260315505 -0.0593305880675341
1 0.255276595369732 -0.0750209727873394
0 0.0569920278182047 0.0429950186297759
1 0.295765701927652 0.433277335089972
2 0.483917023759297 0.209914202769994
0 0.739248275414785 -0.00139455717994061
3 0.672075115620436 0.0218718543170709
1 0.420005091950856 -0.108955810600815
0 -0.112224728228651 -0.400544196932551
1 -0.461189590270585 -0.568184192788749
0 -0.719315728267007 -0.295186711207904
0 -0.698161252259516 0.127322916956199
1 -0.528900734681977 0.0250759014114521
3 -0.154080011228977 0.0784898592063554
1 -0.4015703126847 0.291257606642747
1 0.190436522615329 0.131746076279702
2 -0.017771183254901 0.0825245572295676
3 0.324882960705849 -0.0645076353675003
0 -0.612191594217286 -0.0785214438544983
0 -0.860720470545504 0.137869518327552
0 -0.315940895928039 -0.0271349931286837
4 -0.0975638174395163 -0.0579560021668661
1 -0.140149846151305 0.0538957495104251
1 -0.564994140321371 -0.0181848251671229
0 -0.826942135012923 0.036598330851659
2 -0.868158122622208 -0.353886153138885
0 -0.81949450732569 -0.342307540523994
1 -1.06226528940601 -0.389396920982961
0 -1.62743627658016 -0.380624596770612
0 -1.36939598946226 -0.539122698051291
0 -1.96115323953961 -0.298565260839418
0 -1.77424207604163 -0.407094306809268
0 -1.92861382329219 -0.160489779407161
0 -2.11619600015792 -0.191153417371742
0 -1.81468304048617 -0.0814398528837337
0 -1.54401331806102 0.0685439744052905
1 -1.19540071792452 0.24102536907356
0 -1.14391081568459 0.313730833428172
1 -0.555608553005301 0.129016104945909
0 -0.792578991785782 0.109191566988386
1 -0.8326858852604 -0.0395067054120625
0 -0.964010857818655 -0.0982163002506144
2 -1.15405910537934 0.174964698713389
2 -0.279888798111033 0.0714986483806704
2 0.677209625650886 0.0825234863646957
1 0.314052614410447 0.057484221326465
1 0.248098418678665 0.246628174065582
1 0.360716226462571 0.205617679633324
1 0.548099105848065 0.313732495447619
0 0.105785782429604 0.0569550735656019
1 0.439446290513002 0.00470921716421317
2 0.461593701494731 -0.175612645231894
0 -0.741985953129779 -0.111489527171139
1 -0.665529676492531 -0.294777588814014
1 -0.758829235747901 -0.17980464064926
1 -1.25627412781163 -0.352273996307255
0 -1.66008209355424 -0.264185403241722
1 -1.44113115969219 -0.121634815048319
0 -0.806784510716169 -0.171661292435803
1 -0.738027518196424 -0.0144288749115967
0 -0.306291694971986 -0.143921697804222
1 -0.159290199716068 0.0768523831350324
2 0.0593715843126056 0.183022212446522
3 0.475730517838856 0.208275661756376
2 -0.014631971320387 0.216920305106335
0 0.0346443724332975 0.0163985251659848
2 -0.43744634104083 -0.145939718995502
2 -0.298417412169346 -0.186013134328635
0 -0.249019573117464 -0.438953135885121
0 -0.77588105679949 -0.439448467165512
0 -0.64733746199711 -0.0537167902314842
4 -0.115551728668655 -0.0176561498298215
2 0.057100951793842 0.105738689547533
1 -0.195170126234542 0.257164511295942
0 0.398219588474573 0.203119828623599
1 0.898849055714574 0.367350810771831
1 1.61881099091325 0.498407547902275
6 1.73194096538281 0.392104453798376
5 1.44115618812727 0.046278803106708
2 0.89514596151882 -0.186939264201686
3 0.697670165345551 -0.0290813776873134
0 0.310767980112811 0.0784625167216434
3 0.56763238850403 -0.000404070335537923
0 -0.0151747193457814 0.0781099276528808
8 0.459750454176738 0.0803275938397418
2 0.449594110192086 0.105827696118765
1 0.707045637707295 -0.0112524738887933
2 0.351846865739036 0.0808759677837132
4 0.546705444536029 -0.0829085273049668
3 0.156737972741619 -0.163025669913891
3 0.697612761605413 -0.0399958992472797
1 0.716129004547007 0.114323362056027
0 0.498285878867217 0.103396433811359
5 0.769211136103456 0.133322181715139
3 0.654311020269315 0.0532168216286525
4 0.730114440961947 0.00868125803254176
0 0.142991162637258 -0.167519620781786
0 -0.542473971557645 -0.299881333344
2 -0.277900662900687 -0.215825815068006
1 -0.196651357289816 -0.290511315710299
1 -0.32499718063877 -0.322843871587051
1 -0.452970948444674 -0.164451673279992
1 -0.43550395246315 -0.102273511360703
2 -0.134433120774973 -0.168940767075587
1 -0.317660803311892 0.110866509993625
1 -0.145435561068216 0.323081803158747
0 -0.141691101387816 0.0988652934511687
0 -0.198564385778356 -0.0374095220093217
0 0.0124624213104241 -0.0616269188531962
1 0.175685514162965 -0.150073020023122
1 0.0621210841359165 -0.0454217071187321
1 -0.163310561575186 0.111071262840853
3 0.156976687144575 0.147889400942425
1 0.498355941439472 -0.0285219717734384
1 0.264476724500616 -0.02915504516152
2 0.619466697101994 -0.092885142934396
0 0.303730258252528 -0.0591671385671635
0 0.36192604402751 0.136249353337495
1 0.883606345651623 0.132832555279517
2 1.1288397082356 0.277932026858165
1 1.469418494957 0.172367313703628
10 1.52132126387712 -0.0741285570737934
2 1.27772537584959 -0.0921719205826683
1 0.91215768968551 0.0291488703219458
0 0.489628495586385 -0.0358703285856261
0 -0.440521192901177 -0.149259146313036
0 -0.918304749859622 -0.094153521524379
2 -0.586549573977144 -0.171762488905569
1 -0.523006657299391 0.0586171474665222
0 -0.797780601986835 -0.00905706347048611
0 -0.852919537156224 -0.148211477131938
0 -0.683113739043465 -0.396006767772451
0 -0.810996004801193 -0.292160137316749
0 -1.14542045614491 -0.371198683041587
0 -1.51660398831293 -0.162713848128869
0 -1.75855444211358 -0.150112315115068
0 -1.91779298553778 0.00841193328927103
1 -0.993800135301461 0.0362547945398127
1 -1.20745812891369 0.246265900000876
0 -1.02354327448652 -0.077651697501732
0 -1.11337039875504 -0.13501835518688
0 -1.00224869376591 -0.0316656529091718
0 -0.878970851462452 -0.0358233923569391
1 -0.587470448050206 -0.283567551640017
0 -1.00490710781991 -0.0864513588945896
1 -0.83058419367991 -0.027293681023518
0 -1.13825256954256 0.131267156310771
1 -0.151332832632378 0.320854858409867
0 -0.382683994953937 0.156067091890721
1 0.155314080342855 -0.0150664277185762
2 0.0409827778240402 0.139781364556587
4 0.31690949401711 0.344167499409438
2 0.65022507981871 0.510349757974847
6 0.75990624568713 0.324207708807853
3 1.13758068336121 0.0856301250699799
8 1.39218488950227 0.162308066492491
2 1.18526779406922 -0.158560593779188
1 0.636560256914182 -0.187538068430675
2 0.474592774102064 -0.129301923704379
0 0.392454419195554 0.16892155293934
5 0.568795984720679 0.181765681027762
3 1.08980363206393 0.240610488506654
3 1.32480427928173 -0.0501151165296635
4 0.729992977137345 -0.153784172800859
0 -0.0561121983859736 -0.17752550293466
0 -0.447568924870027 -0.127565895296677
1 -0.346005668504108 0.0162538788111482
2 0.179112226938722 -0.0169611714641776
0 0.590661660335008 -0.135822343245453
3 0.438779261224215 0.0619796257862003
1 0.176933804938037 0.0485626252484092
3 0.794881364013347 -0.0431726110192075
5 0.887895678327568 -0.373706081610573
1 0.564801535788726 -0.123075250487084
1 -0.0237092065046955 0.0418427405770116
0 -0.370523684373752 0.235510874970895
0 -0.137915466606892 0.481842630913066
1 0.188963092470221 0.54381467986099
2 0.83371288324156 0.459603319241634
1 0.961641338055639 0.290908020300384
2 0.805478672139037 0.1867860302733
1 0.299891517806038 0.206434139437106
1 -0.0306878087813199 0.145588684882962
2 0.0475578186745562 -0.0018661760255473
1 0.541875545994527 -0.0411204087872176
2 0.0600893349455712 -0.169496270278568
1 0.104974687448837 -0.30897045481529
0 -0.5070726271426 -0.172273798497144
2 -0.21381289777577 0.0282146755323804
1 -0.792321125082936 -0.0692627745858166
1 -1.1937733978307 -0.103380803667565
1 -1.03374414296583 -0.0251526274461447
0 -0.838899716745848 0.158673344124068
0 -0.637947353191492 0.149280604477727
3 0.264272614302596 0.0174366167200769
1 0.314101815102152 0.0334346690352225
1 -0.0739919432034763 -0.00786372842776143
0 0.017116701618295 0.281558689938395
1 0.355190230629051 0.182124798983713
2 0.0715233131552497 0.383694621252042
4 0.508399986560739 0.272169267989013
3 0.736515608587293 0.20296616315852
3 0.805139679634299 0.0263478172712633
2 0.79386291307699 0.101463594208047
1 0.727462592940549 0.353977770580615
0 0.913171900394033 0.0984441424379779
3 1.2977294311459 -0.0503148236095769
5 1.09592007934941 0.137446722965343
6 1.22249429787223 0.0726149264264642
4 0.919963627044369 -0.200815855582281
2 0.160252186797125 -0.233681405330093
2 -0.176560669345269 -0.230089196444288
0 -0.405737853809579 -0.0543034329957441
0 -0.233348947096237 -0.198277963379845
2 0.176033897379087 -0.0304703528542189
0 -0.00982499024588322 0.0309497627890759
1 -0.106226486989656 -0.172985584230199
2 0.291765793638075 0.21838809828635
0 0.379324435237405 0.394908944422436
0 0.345958768337599 0.405228216829217
3 0.645530741724444 0.197254931599417
10 1.704499659616 0.154168039646609
4 1.96253074117549 -0.124246672262282
3 1.35216151051964 -0.309075286688613
1 0.5539729706339 -0.279335093044897
3 0.240879323675898 -0.181646516752433
0 0.0393120234988632 -0.0228550699133217
4 0.236907365953547 -0.183799472696785
0 -0.113339576389086 -0.4871745734331
2 -1.07480961616532 -0.410154781484929
0 -1.39795987839168 -0.30772322843231
0 -1.18646448899307 -0.306203239575029
0 -1.07412772673683 -0.35843077099844
0 -0.750032795940198 -0.267428756271261
1 -1.34441395052683 0.0304713692746749
1 -1.38027671247847 0.0804041838005989
0 -1.31110614236376 0.0369731659158766
0 -0.638325687086591 0.0755255358497735
0 -0.384998140497037 0.0550687691716724
2 -0.0786833789364083 -0.107194736814462
1 -0.24305513682251 -0.0769053815117518
0 -0.269524301780025 -0.103460136556877
1 0.0446386539176448 -0.0775885278543411
3 -0.289028595287345 0.0658826418820201
0 -0.386911465677236 -0.0940390121641808
1 -0.322845249195171 -0.0234896381065781
1 -0.183543114723734 -0.0369644507241587
0 -0.00655169837023029 -0.109785715271223
1 -0.271894433705746 -0.212629770371894
0 -0.563380917541435 -0.315248133475024
0 -0.488527939622477 -0.471466287439029
0 -1.09964605102133 -0.481009139352209
0 -1.0140651711914 -0.514221009768707
1 -1.68995780548835 -0.155166171653044
0 -1.70527680295925 -0.114421952832935
0 -1.13596902010087 -0.158220512222889
0 -0.724158087012801 -0.136315629418359
0 -0.657629536387396 0.0421674761351122
0 -0.328192390986631 0.0372434467188979
3 0.373595805593103 -0.326512293010076
1 0.00189790501102952 -0.277759255237338
1 -0.455524362865864 -0.0607957968404155
1 -0.769819648278164 -0.0999268292136394
2 -0.493700542484266 -0.0793357429868707
2 -0.319987106306057 -0.0396970493377057
0 -0.773464770405789 0.056568424163284
2 -0.28008150644456 0.149617909596876
0 -0.713503634750834 0.0999567277026404
0 -1.29122011720826 0.070940289464999
1 -0.785381765444378 0.0628220097186407
2 -0.526260152742915 -0.0660581507746416
1 -0.00192465674677694 -0.195326044872295
0 -0.40763476385258 -0.286618305508324
0 -0.119449564430248 -0.0101965637085629
0 -0.596570995433949 -0.145516901843853
0 -0.754458537824185 0.0406192537478217
0 -0.659372594705955 0.218797687279037
1 -0.651375277790746 0.0706536549127196
0 -0.30902285702214 0.00428036732358725
0 -0.265623664066285 -0.274520280030385
1 0.00877177155587944 -0.283113978440181
0 -0.278878542207571 -0.173140028550288
0 -0.209426883912473 -0.373016665311789
0 -0.487225732600182 -0.454896516702838
0 -0.622063996351264 -0.444927497070316
2 -1.18560486980482 -0.19050581819949
1 -0.851923245308355 -0.103079491959927
2 -0.578461863116043 -0.105571777390095
1 -0.177472411590927 -0.03212416197414
2 0.230072913264197 0.0805529206892732
0 0.0744372493742599 0.0371797422484522
0 0.256274167639313 0.132192334928308
0 0.444876032705313 0.215632000152674
1 0.388482428571653 -0.0236567494565457
2 0.35978651903457 0.197228465760528
0 0.181001687858975 0.23349481523924
0 0.472650969745012 0.319912065678284
0 1.05033526254498 0.222339943896121
3 0.904879744765561 0.526551791886898
2 1.75487528704039 0.445504448229825
5 1.77230561095878 0.39979018009338
0 1.16809746976055 0.396868268575006
3 1.16960200502412 0.19668818697229
0 0.934072584751743 0.0085395610163656
3 1.02199403345625 0.0949408189262662
3 1.01378423415951 -0.0803971274538608
0 0.335563037001898 -0.0071149415048784
3 -0.388138762963849 -0.215476495647946
1 -0.576824120557662 -0.210281643270063
1 -0.374910859547999 -0.316624280143618
0 -0.369752407700713 -0.215258175425333
0 -0.489972919363372 -0.0590344520126884
0 -0.752284389030291 0.0304350754987305
0 -0.0400737392065191 0.0293222945937815
1 0.245938374253593 0.00148561826979269
2 -0.194291519124768 -0.0987544684322959
3 0.13157070283775 -0.0755030084825013
1 -0.121391739770253 -0.0329156479231303
2 -0.239057642156255 -0.175352129836521
1 -0.08603946010388 -0.0363245088593332
2 0.35933701518253 -0.0589311388357145
0 0.221928242858101 0.0369640668657022
1 -0.026984180458599 -0.165342663784288
0 0.18948695845792 -0.207995728801954
0 -0.335912330535361 -0.297273481145548
0 -0.662056995608376 -0.290018709562729
0 -0.679589880239656 -0.095591228841849
0 -0.530576327161058 -0.128122447738074
0 -0.641626078937733 -0.225679682010502
1 -0.987077503922787 -0.320052487923352
1 -1.10044375144138 0.0495166152614329
1 -1.15118216994494 -0.0884601687894709
0 -0.444953179895288 -0.0351046946919283
1 -0.517046637369401 0.162777507667314
0 -0.562203396795775 0.215591811723215
1 -0.568962625314307 -0.0415487145337074
0 -0.503205626241649 0.0328939573089779
0 -0.214834663439376 -0.0447960717632804
0 -0.189456987515448 -0.0499707107342228
1 -0.290419262242128 -0.121534037870325
1 -0.507658258456476 -0.0735785311512227
0 -0.482174808071292 -0.117419365804833
0 -0.580022939821584 -0.127215444740463
1 -0.39310753182049 -0.152661861636262
0 0.271395447036204 -0.245923991541136
3 -0.0429358318887676 -0.443475474512089
0 -0.0899239280603774 -0.376576395022615
0 -0.130881754579541 -0.279745912994709
1 -0.316611735471938 0.0446915062259149
1 -0.00226825257576374 -0.00249790837032406
1 0.0209607562261042 -0.222305195671913
0 -0.599386088611794 -0.180257216067862
1 -0.827755267010115 -0.0579838281925195
1 -0.604396181281579 -0.0380210690557408
3 0.23156324643029 0.192309911209284
5 0.812707320160076 0.253612715048354
11 1.08438366346457 0.186869467520382
3 1.0805938912462 -0.107430137757319
3 1.22623691969215 -0.371976131827624
6 0.778826380822418 -0.102111966195309
3 0.226297022671031 -0.0887657537949627
3 0.0740085703425313 -0.144564411102551
0 0.203690101241628 -0.276089170447405
1 -0.00383964802678557 -0.168374989144408
2 0.203665227982052 -0.123172775492918
2 -0.136411300977474 -0.155287272090772
1 -0.00318256212085621 -0.0628922998100355
1 -0.0882437107073339 0.0577569449814877
3 -0.0322907556306448 0.0919906615947684
0 -0.0715548087970477 0.13470254176291
0 0.535420275020161 0.0821499552724853
0 0.623193802031845 0.191387909235473
4 0.995749745963374 0.408203526004392
4 0.916572594500806 0.589940618457898
3 1.01104000991095 0.296751352473423
3 0.285229973198955 0.483702887777636
2 0.975117878640276 0.389993488788894
4 1.80319838669192 0.398416918665796
6 1.51278919758382 0.370247051140514
7 1.8907327319654 0.0997307698813442
4 1.37352157717286 0.000302332843733405
5 1.37577975026612 -0.0815690212391789
0 0.336999622851215 -0.0741254531674239
3 -0.200655740324475 0.159225917338978
1 -0.119434837854064 -0.0444161531490513
2 -0.0262773486398817 -0.030235474691277
0 -0.519775963130613 0.0628636560112549
0 -0.403826919399039 0.248249196160215
0 -0.383496821332073 0.132099768719396
0 -0.309614464874174 0.189224241070854
1 -0.325287648841144 -0.00357459959064507
0 -0.793156565453822 -0.123161191886267
0 -0.688716769576612 -0.179001790255169
0 -0.948344200826556 -0.0828957345820142
1 -0.329025928509134 -0.155181851901224
0 -0.740779565661466 -0.0561574367990092
1 -0.911557448153089 -0.0285047859512933
2 -0.436991953569843 0.163898181061076
0 -0.321879238943333 -0.0455496191629407
0 -0.546218322375326 -0.293147574737028
0 -0.186881691031015 -0.3630829802317
1 -0.521147434965499 -0.559896368308263
