"y" "theta1" "theta2"
81 4.31022220710092 0.0187956934771051
79 4.22083668408517 0.0192423272663017
51 3.96965984477717 0.0210211694345374
65 4.1427176386973 0.0251300009856657
91 4.42641010979745 0.0167745273287935
65 4.16960166468308 0.019993581843157
98 4.35712987993128 0.0204252548781721
39 3.93938404587951 0.0217586990989416
40 3.84485024405976 0.0208969099508135
28 3.78896374786777 0.0141425123030444
51 3.80355766655204 0.0137006648735176
65 3.82653710367273 0.0113186281856863
52 3.8051169875761 0.0139902170114512
45 3.43371294853441 0.0245667378743349
30 3.25737131829666 0.0206856845749958
28 3.26461925021744 0.0277798233005113
15 3.06526078023448 0.0302047490601963
25 3.0524270227848 0.0325178930783431
33 3.22966956857836 0.0289000658590973
17 2.9774619564988 0.0336318211701108
21 3.18986341439995 0.0357762391130801
30 3.27298977678017 0.0419698025095499
26 3.20157688722013 0.0471948619784786
30 3.2845557963663 0.0526781849889653
20 3.2287080361604 0.0548429142694441
20 3.40135118505178 0.046212504382306
33 3.40073120245154 0.0487622219975528
37 3.40953501402326 0.0551828586441897
31 3.35005762376192 0.0509250321438578
29 3.24279233595959 0.0484634365837038
27 3.1919266682569 0.0379026601024642
33 2.95226121948092 0.0304832089283664
28 2.92029337031715 0.0286064256527543
19 2.70401203214611 0.0354525191255097
13 2.72960376020196 0.0386429057233636
10 2.54486695829414 0.0424446800300653
21 2.83218060181781 0.046417258070923
23 2.84486223996178 0.0421914401411534
19 2.95794873433201 0.0384025762205592
22 2.88908127122132 0.0391978975049585
19 2.84547737880362 0.0398393137038367
15 2.78874976791302 0.0305757623153757
14 2.67181632133949 0.0356888110602375
10 2.6794792381927 0.0270386748994759
12 2.60691510231355 0.026867642918883
8 2.57201762678047 0.0220604771116279
11 2.48806561051169 0.0232018267423806
15 2.72435699952807 0.0234906292057187
5 2.23500958194264 0.0227722577877706
9 2.32580662232417 0.0172904110062929
5 2.16844589705505 0.0138100094417046
4 2.08810740633259 0.0132350606183233
13 2.05414034638013 0.0118173291510034
6 2.19731627490687 0.0236419270159301
14 2.35039205448074 0.0209731059382892
6 2.30595038869365 0.017598299082105
10 2.20228618694447 0.018884118226172
14 2.26645782919733 0.0207098355566432
15 2.31717820299166 0.019207947283222
8 1.98834234233298 0.015276882562359
6 2.00293554620992 0.0172921592533594
5 1.8955156900354 0.0145327911172038
9 1.89279608485801 0.0109490978605996
13 1.8276789976328 0.0150260618681767
4 2.13883180482342 0.0086281092517977
8 2.43943627989558 0.0096867969525777
9 2.40139479617045 0.0112731492142863
7 2.13414375292151 0.000593743540783806
8 2.22476653265114 -0.00253356946417997
14 2.27255327937126 -0.000220502282518585
13 2.05134370451606 -0.00389019572249338
8 2.15217392878652 -0.00399503403291161
10 2.05522203244474 -0.000554874993685817
5 1.97996543363735 -0.00329090774457278
12 2.32136226491143 -0.00850785741893826
14 2.43985657172472 -0.0116954106183894
16 2.50237827654148 -0.00923106166058588
11 2.48008735060416 -0.00569721078923813
9 2.4997683490482 0.0101733264368275
8 2.30210223927812 0.0143681504373465
15 2.61326892056649 0.00793538969472543
8 2.43953239321486 -0.000179115689334068
13 2.60062018238767 -0.000507457557520074
7 2.41428525440394 -0.0130665793194116
9 2.0487331146319 -0.0122905117387563
8 2.16203066552497 -0.0110998712878906
11 2.55993877124818 -0.0104238363377459
22 3.01591088703024 -0.00619824421240433
19 3.28820586811662 0.00284121813964116
22 3.32976209650267 -0.00924419570524404
14 2.90351647769717 -0.00480018028215724
10 2.45638085786713 -0.00609244374347272
12 2.33538989375918 -0.00783962782301361
9 2.17611833242153 -0.0192476686518796
14 2.10915275791815 -0.00652081786286614
11 2.21832740435214 -0.00659294034224041
6 2.14325671268742 -0.00487979610363532
12 2.19879077454826 -0.0068127006951735
8 1.7271812901313 0.00157687713647472
4 1.61291293835168 -0.00451949507860592
3 1.42494914465032 -0.000897399846335834
6 1.29172203932038 -0.0077230201053999
1 0.950028875700071 -0.0109999563103716
1 1.03556407904331 -0.0123998334174804
3 0.780543971580604 -0.00791525075371733
4 0.925080351693354 -0.00898256268439711
3 0.819574945401722 -0.0040496560649012
3 0.879662164493094 -0.00252091643254834
3 1.03091025868059 -0.0101426093786543
2 1.25719801716767 -0.00516857340128116
1 1.42963346375128 -0.0127899687053282
3 1.30588714743837 -0.0118599234265726
5 1.31715076667844 -0.0154771832961972
5 1.15967568037548 -0.00801216866232804
2 1.06524354608146 -0.00775197189897176
2 1.35598162861958 0.00270428265529275
4 1.29625253199387 0.0088045628662879
4 1.34482998951371 0.00982743415166558
1 1.35431177723475 0.00917409825000569
6 1.61626001313338 0.00796551856977702
7 1.66461511637226 0.00574255346429687
10 1.87831949560607 0.00484754240882727
4 1.68395288691225 -0.00346186381052899
4 1.63742980869742 -0.0029334273326928
3 1.41537838206635 -0.000532875928398122
4 1.42885576014072 7.03736718313639e-05
5 1.16348115234312 0.00700788868203108
4 1.20299336760836 0.0139016459755769
4 0.939599611323318 0.0189763032487107
3 0.937028236066561 0.020026494589688
4 1.03457491714493 0.0291947786896093
3 0.957808539446501 0.0203528388119872
3 1.1076585889796 0.025835980733436
1 0.969597391828896 0.0244760488892748
