"y" "theta1" "theta2" "V" "W1" "W2"
39.0921122600624 39.109855372938 0.979376804853134 0.5 0.02 0.005
39.7479806172491 40.1045159695489 0.945051350143727 0.5 0.02 0.005
40.4521539612441 40.8146524349666 0.918016273048846 0.5 0.02 0.005
42.2118286005924 42.1147737976896 0.821700110664995 0.5 0.02 0.005
42.8134213285347 42.7252434256246 0.717724602258092 0.5 0.02 0.005
42.9991972105887 43.3020219697482 0.717595723964658 0.5 0.02 0.005
43.0668038419006 43.9328314228445 0.574429380543256 0.5 0.02 0.005
44.1841313429666 44.5326482619575 0.614566217689058 0.5 0.02 0.005
46.1653551325853 45.1472233727964 0.69396650582487 0.5 0.02 0.005
46.5356222284218 45.6860345615467 0.685670760162997 0.5 0.02 0.005
46.2443884728681 46.3052755273612 0.681960607302424 0.5 0.02 0.005
46.8408786903734 46.8616993640479 0.650516699768505 0.5 0.02 0.005
47.1135728698426 47.4536861698783 0.729244980488703 0.5 0.02 0.005
47.3747065299122 48.1216717982966 0.778520605832215 0.5 0.02 0.005
49.7197502736351 48.8944367705761 0.66880981931253 0.5 0.02 0.005
48.6489706257327 49.5245472436718 0.635728159150312 0.5 0.02 0.005
49.7819416412592 50.1591776854782 0.579139663661077 0.5 0.02 0.005
50.1625575369738 50.920422128763 0.566728110348889 0.5 0.02 0.005
51.9274337585515 51.5102311777777 0.54107863100015 0.5 0.02 0.005
52.5753711689892 52.2538848605016 0.470884670376288 0.5 0.02 0.005
52.5742982492608 52.7367759294782 0.534210719997941 0.5 0.02 0.005
54.5839303125886 53.3893024527918 0.410816636687891 0.5 0.02 0.005
52.8978143963369 53.922417164046 0.400155164269769 0.5 0.02 0.005
54.4090133842068 54.413507490748 0.434322130042884 0.5 0.02 0.005
55.1300344601598 54.8692487185697 0.39301938865426 0.5 0.02 0.005
54.3590765236233 55.3039385235683 0.373272768994216 0.5 0.02 0.005
55.1849540779271 55.776312140848 0.412460387966281 0.5 0.02 0.005
55.7192496589728 55.9632637083034 0.426953148185869 0.5 0.02 0.005
55.7477056206454 56.4259415461805 0.335453356364245 0.5 0.02 0.005
57.3296559692161 56.9149466549205 0.364004553683989 0.5 0.02 0.005
56.1207926446657 57.5356632773401 0.373113604256677 0.5 0.02 0.005
59.4122942698886 57.9559801055389 0.455938798309637 0.5 0.02 0.005
57.7181101747329 58.2172012692743 0.374561020847517 0.5 0.02 0.005
58.3116142738441 58.4426962918707 0.328900044293246 0.5 0.02 0.005
58.6779261375554 58.6017178846062 0.47293572752945 0.5 0.02 0.005
59.0892154623149 59.0627589304916 0.507981328476236 0.5 0.02 0.005
59.3985966563603 59.5520601896388 0.612405968632706 0.5 0.02 0.005
59.7343802571528 59.9829373936996 0.63967680669455 0.5 0.02 0.005
60.8517215242213 60.5488210891923 0.564148525174267 0.5 0.02 0.005
60.9226384427862 61.0883597196439 0.600611739950876 0.5 0.02 0.005
61.4036790461924 61.5958450120282 0.689016818034046 0.5 0.02 0.005
62.0893286343994 62.4189224869667 0.604052109585582 0.5 0.02 0.005
63.9385624309585 62.9848825569454 0.576406680455712 0.5 0.02 0.005
62.8917123974402 63.5580698224691 0.593676056001342 0.5 0.02 0.005
64.9384999012692 64.0486189822348 0.664250185334401 0.5 0.02 0.005
66.3390262718324 64.8894851641962 0.566624403326727 0.5 0.02 0.005
66.0974429339179 65.5999171022341 0.5647351933199 0.5 0.02 0.005
66.0619615854966 66.0272776790184 0.487225242155277 0.5 0.02 0.005
67.2626266532907 66.3450100116945 0.500661614398864 0.5 0.02 0.005
66.732385479358 66.6994598020136 0.448445967918008 0.5 0.02 0.005
67.621127216474 67.0039959465639 0.421343699202446 0.5 0.02 0.005
66.2532064514758 67.5624540165752 0.448485757180096 0.5 0.02 0.005
68.5783192073819 68.0033034820009 0.523776593208535 0.5 0.02 0.005
68.5432044743716 68.5000945506492 0.332862725572226 0.5 0.02 0.005
69.0254054940252 68.914098019423 0.33610152775485 0.5 0.02 0.005
70.2375265941497 69.311232107514 0.308061227010966 0.5 0.02 0.005
70.6627383810313 69.6858170071002 0.220191169500744 0.5 0.02 0.005
68.9006878681195 70.0763443930051 0.278461998292617 0.5 0.02 0.005
70.3052104441159 70.2742943160705 0.323399611266934 0.5 0.02 0.005
70.0682280223358 70.6469102993085 0.49731913900383 0.5 0.02 0.005
70.3591734228925 70.8453778120582 0.516672317315254 0.5 0.02 0.005
72.9892892905267 71.4251298600208 0.459228042602785 0.5 0.02 0.005
71.7492986082681 71.8668632363485 0.425475325281289 0.5 0.02 0.005
71.2648388252762 72.4143234451829 0.432358336998379 0.5 0.02 0.005
72.8735990458252 72.8460283069284 0.486115576208159 0.5 0.02 0.005
73.395166254943 73.4360987823359 0.475758397427248 0.5 0.02 0.005
73.0987398151683 73.9800745238671 0.545970115317264 0.5 0.02 0.005
73.984670847368 74.5213087880037 0.540952331360298 0.5 0.02 0.005
75.330916333777 74.9159806157032 0.496352847183917 0.5 0.02 0.005
75.4690093358825 75.3534565482173 0.44085289792673 0.5 0.02 0.005
75.2767509367967 75.6194116417369 0.514807341870943 0.5 0.02 0.005
76.1607956580577 76.1609658366593 0.518414034164955 0.5 0.02 0.005
77.7452350576372 76.9352651332179 0.460054534647426 0.5 0.02 0.005
77.3511615483512 77.3997847908699 0.400996565785551 0.5 0.02 0.005
77.3604462372934 77.9063908214323 0.370907847524317 0.5 0.02 0.005
78.246959889536 78.2989027761173 0.440812200832873 0.5 0.02 0.005
78.000222255614 78.5435598006086 0.348416261553184 0.5 0.02 0.005
79.2915454489616 78.8174317161876 0.346901139253998 0.5 0.02 0.005
79.5321574902805 79.1028687244029 0.268137944433287 0.5 0.02 0.005
78.2202685419867 79.4099621669404 0.349974740530241 0.5 0.02 0.005
80.2843538966684 79.7722856914475 0.445671877790874 0.5 0.02 0.005
79.4836714170058 80.1002168194796 0.4974694638315 0.5 0.02 0.005
80.3284024748621 80.5335661923584 0.58144081796251 0.5 0.02 0.005
80.1175245838423 81.2321811298471 0.560847909187793 0.5 0.02 0.005
81.3305432250752 81.6729883719769 0.483877931603175 0.5 0.02 0.005
81.937302951454 82.1093047162841 0.473033891159644 0.5 0.02 0.005
82.5566113104104 82.8499363864418 0.375029008858864 0.5 0.02 0.005
83.3369274111855 83.274332978443 0.49017726575175 0.5 0.02 0.005
84.9624811250677 83.9397526179591 0.373889628614817 0.5 0.02 0.005
83.4315047622331 84.2159822905336 0.3543429991093 0.5 0.02 0.005
86.3019854035709 84.5892572699309 0.480585534128954 0.5 0.02 0.005
85.8993893375778 84.9175562002868 0.514946759571289 0.5 0.02 0.005
85.1893223489846 85.4048329074006 0.499519471677082 0.5 0.02 0.005
86.4751192897752 85.9888986937246 0.598332652938817 0.5 0.02 0.005
86.9848985048496 86.6325127698962 0.576987225783479 0.5 0.02 0.005
87.9071358307319 87.1317837394454 0.557240809042245 0.5 0.02 0.005
87.5707927324675 87.7515346388925 0.574283234630476 0.5 0.02 0.005
87.8428178502222 88.4574858091526 0.668675808771503 0.5 0.02 0.005
88.7250494008442 89.1340086583063 0.672145363476492 0.5 0.02 0.005
90.1284279440106 89.6649110465252 0.671973339952512 0.5 0.02 0.005
90.0490417095668 90.5457414245192 0.536975851661168 0.5 0.02 0.005
90.5079671061772 91.0386743923758 0.41937289020487 0.5 0.02 0.005
89.8003733545711 91.3481131425238 0.368279496739805 0.5 0.02 0.005
92.8217242139844 91.7465745800913 0.323595797398494 0.5 0.02 0.005
92.2523116167922 92.1827355473612 0.220815736182441 0.5 0.02 0.005
92.3571058363385 92.3195793856591 0.283626699976618 0.5 0.02 0.005
92.632341312853 92.5244310490125 0.3146260516896 0.5 0.02 0.005
92.4414443089512 92.8157766590306 0.457453887259677 0.5 0.02 0.005
93.1779944932107 93.206651214072 0.348139639033731 0.5 0.02 0.005
93.5038835072179 93.6807062493598 0.201670399447783 0.5 0.02 0.005
94.6754431865561 93.7152660428719 0.303630761261687 0.5 0.02 0.005
93.4529163166693 94.0662026504697 0.404700226187603 0.5 0.02 0.005
94.8322965735629 94.6053453329122 0.36333366570493 0.5 0.02 0.005
95.3124997396519 94.9263380078883 0.343637695400016 0.5 0.02 0.005
95.2065080210378 95.085587547449 0.325895363427084 0.5 0.02 0.005
95.1289412261442 95.3544239928339 0.333295903460098 0.5 0.02 0.005
98.0137718056605 95.9165882905651 0.383796663775971 0.5 0.02 0.005
97.6714758141719 96.1879440011904 0.441381029839707 0.5 0.02 0.005
95.9603125735444 96.6718900386302 0.364796052106796 0.5 0.02 0.005
97.5622909876493 97.0316777149358 0.457365123404392 0.5 0.02 0.005
97.180227994221 97.1866318893143 0.407842609443246 0.5 0.02 0.005
95.647836278137 97.3882632834163 0.456953271720408 0.5 0.02 0.005
97.5181753322893 97.8654807879023 0.429289690381916 0.5 0.02 0.005
98.5349018816903 98.2546566708652 0.451549044491038 0.5 0.02 0.005
97.6566117360435 98.6743005325693 0.31543449421686 0.5 0.02 0.005
98.6096322255065 98.7818940311863 0.369306375180405 0.5 0.02 0.005
98.8106205264761 99.1893384379332 0.259073553035785 0.5 0.02 0.005
99.4465412752311 99.5279547118336 0.246463991922492 0.5 0.02 0.005
99.3294299043523 99.7642276726383 0.33208824551078 0.5 0.02 0.005
99.3509598843056 100.191934638872 0.395628832975496 0.5 0.02 0.005
101.332424444267 100.604712062845 0.39483533993958 0.5 0.02 0.005
101.225089382047 101.128916105229 0.394661655657028 0.5 0.02 0.005
100.693972143847 101.421732669861 0.380652149927302 0.5 0.02 0.005
102.256924743515 101.665636605575 0.294327628553704 0.5 0.02 0.005
101.319337484101 102.117645058038 0.265128017977621 0.5 0.02 0.005
103.813764093383 102.37033770782 0.423654548408473 0.5 0.02 0.005
103.634968793621 102.550775760152 0.398417436728998 0.5 0.02 0.005
102.707904171156 102.943784664871 0.511371610329618 0.5 0.02 0.005
105.824011142241 103.540714205065 0.527227860419171 0.5 0.02 0.005
103.771105246083 104.198113715829 0.441912664658262 0.5 0.02 0.005
103.416475048441 104.692385556565 0.307491619827546 0.5 0.02 0.005
105.717263612469 104.841227501945 0.282889281410193 0.5 0.02 0.005
105.039655407858 105.085339391856 0.294371331920705 0.5 0.02 0.005
104.504623226093 105.279975137047 0.390693224525467 0.5 0.02 0.005
106.014634738886 105.638362983569 0.366098065076805 0.5 0.02 0.005
107.209243776204 106.231758340233 0.402430238645724 0.5 0.02 0.005
106.799766972672 106.742106798425 0.358265441952215 0.5 0.02 0.005
107.524626751033 107.294979214596 0.247867279489596 0.5 0.02 0.005
108.051120867147 107.520672994818 0.309935971523733 0.5 0.02 0.005
106.794497336255 107.873184347013 0.415493657926084 0.5 0.02 0.005
108.833051068031 108.417472917209 0.303803877126144 0.5 0.02 0.005
108.789682878599 108.733954129412 0.37219960480724 0.5 0.02 0.005
109.266832123245 108.884306075814 0.230225065923106 0.5 0.02 0.005
108.884195506341 109.104154123716 0.189847968096389 0.5 0.02 0.005
108.540517531368 109.199049662425 0.178722318034248 0.5 0.02 0.005
109.836453745949 109.097332090441 0.16319426696105 0.5 0.02 0.005
109.468978592902 109.526020850773 0.163378552844492 0.5 0.02 0.005
109.518066049795 109.825585663863 0.167166595752001 0.5 0.02 0.005
110.034364829715 109.747061325577 0.0778098229558254 0.5 0.02 0.005
108.66637473993 109.618444904772 0.151946954577966 0.5 0.02 0.005
109.733944856676 109.743016848494 0.151781777466401 0.5 0.02 0.005
109.827041552028 109.916287222312 0.194102905429335 0.5 0.02 0.005
109.768610733436 110.075241890946 0.205439764244038 0.5 0.02 0.005
111.224306535206 110.498104604595 0.0519801571268264 0.5 0.02 0.005
111.213320309703 110.514943968309 0.0818427179923668 0.5 0.02 0.005
111.820918015373 110.714953870419 0.0351367694270505 0.5 0.02 0.005
110.158809391566 110.520567181937 0.0962234678199963 0.5 0.02 0.005
110.519002065819 110.345634287456 -0.0357094946590973 0.5 0.02 0.005
111.423965625687 110.624380029413 -0.0163788877820333 0.5 0.02 0.005
111.401159178815 110.726606901945 -0.0626671779876328 0.5 0.02 0.005
111.42174855561 110.713854598893 -0.0480584019055443 0.5 0.02 0.005
111.050967219779 110.771501871368 -0.0923639335023228 0.5 0.02 0.005
110.246997566458 110.552966335813 -0.0477583359550019 0.5 0.02 0.005
110.377957232642 110.56915006013 -0.0217368739221508 0.5 0.02 0.005
110.450117084491 110.613246611951 0.0188762442736033 0.5 0.02 0.005
110.329804475589 110.797902981588 0.117355197084388 0.5 0.02 0.005
110.1595122943 110.80532157116 0.153667858239118 0.5 0.02 0.005
110.489921935153 110.895431305335 0.210443773876377 0.5 0.02 0.005
109.70002994361 110.833197002979 0.25742330027176 0.5 0.02 0.005
111.48682479856 110.899050897682 0.0440232339936713 0.5 0.02 0.005
111.575942932263 110.978584622528 0.076712318460206 0.5 0.02 0.005
111.448010857926 111.049361271095 -0.0014637035434889 0.5 0.02 0.005
110.803014974732 111.232221178992 -0.107545343382753 0.5 0.02 0.005
111.5741530946 111.08334614207 -0.198739727147499 0.5 0.02 0.005
110.837705176866 110.799869297582 -0.109863006020422 0.5 0.02 0.005
110.980799187397 110.792974122877 0.000523296992471903 0.5 0.02 0.005
109.876854906694 110.945769507743 0.0154218906197093 0.5 0.02 0.005
111.310457932758 110.964359556342 0.0662017887305044 0.5 0.02 0.005
111.463042489227 111.005969819365 -0.0199025678579773 0.5 0.02 0.005
111.277138221047 110.856460797046 -0.108419852356718 0.5 0.02 0.005
110.57565541949 110.573695188434 -0.0911406788706366 0.5 0.02 0.005
109.875540859579 110.294717294399 -0.00772354561579724 0.5 0.02 0.005
110.050069537477 110.456696309734 -0.0413134992303711 0.5 0.02 0.005
110.158811743571 110.410966783754 -0.0666319522211361 0.5 0.02 0.005
110.653873470991 110.220214344107 -0.152396730430637 0.5 0.02 0.005
109.594700550413 109.953803243723 -0.249726933345616 0.5 0.02 0.005
109.385083296438 109.590806927585 -0.404780296148226 0.5 0.02 0.005
109.48737863441 109.209668622379 -0.383942399784739 0.5 0.02 0.005
107.9711752692 108.68418554732 -0.40697478530909 0.5 0.02 0.005
107.397888055635 108.187347180026 -0.492523440772215 0.5 0.02 0.005
107.600874042122 107.783902387533 -0.511793625801506 0.5 0.02 0.005
107.136943781197 107.516705225223 -0.515922575414278 0.5 0.02 0.005
108.077257350107 107.106464947879 -0.550376907373314 0.5 0.02 0.005
105.676687958161 106.50267710305 -0.593945476542207 0.5 0.02 0.005
105.703471628234 105.955208391734 -0.4902475156077 0.5 0.02 0.005
106.507580469033 105.501937984652 -0.466677606221709 0.5 0.02 0.005
104.636362736983 105.129146707671 -0.542596490346514 0.5 0.02 0.005
104.47824032963 104.481031436175 -0.532585776554839 0.5 0.02 0.005
103.734362597487 104.000479880035 -0.579066939809575 0.5 0.02 0.005
103.063604275406 103.526257085431 -0.586110201103246 0.5 0.02 0.005
102.429402388993 103.077490267237 -0.585155867760144 0.5 0.02 0.005
101.474738057461 102.734120874554 -0.667753080870344 0.5 0.02 0.005
101.370957184224 101.747726747025 -0.621711522023031 0.5 0.02 0.005
100.757191203607 101.087045247015 -0.601231802386978 0.5 0.02 0.005
100.017488171245 100.258399393776 -0.739102336789872 0.5 0.02 0.005
99.7494388086089 99.5440069780305 -0.900165532715885 0.5 0.02 0.005
98.8200349826263 98.7035645831362 -0.808613775777979 0.5 0.02 0.005
97.9104010898137 97.9239356574902 -0.765861843339199 0.5 0.02 0.005
97.6730105351301 97.1468005030331 -0.757660503210048 0.5 0.02 0.005
95.7163843264404 96.3281462977398 -0.792982534139592 0.5 0.02 0.005
96.4938738234554 95.3997164296537 -0.76987428655708 0.5 0.02 0.005
93.7645039029688 94.4928247088643 -0.783199036882855 0.5 0.02 0.005
93.9646234067701 93.8380484881701 -0.80564132375893 0.5 0.02 0.005
93.007560386315 93.0816257827286 -0.880190108279517 0.5 0.02 0.005
91.2971074662122 92.1691431518528 -0.832435258489061 0.5 0.02 0.005
90.7511597186044 91.1670077043189 -0.778280313508123 0.5 0.02 0.005
90.0687912950758 90.2953474590178 -0.770289050716971 0.5 0.02 0.005
89.9032448325693 89.7890046108541 -0.751937405486509 0.5 0.02 0.005
89.2032052542421 89.1687410818043 -0.756176280777665 0.5 0.02 0.005
87.4072131568059 88.2608373067812 -0.918313845533655 0.5 0.02 0.005
87.8457216041839 87.3586609715689 -0.991378982695222 0.5 0.02 0.005
86.3272313702187 86.4698242126179 -0.976007880570143 0.5 0.02 0.005
84.9804279174744 85.3006786197638 -0.99785306837606 0.5 0.02 0.005
84.750909317276 84.3966203165018 -0.905318986426459 0.5 0.02 0.005
84.04616471584 83.3317372352007 -0.78716163382731 0.5 0.02 0.005
81.9011923107681 82.5761862748702 -0.943183655671526 0.5 0.02 0.005
80.7889866620915 81.6233049230324 -0.889351199116112 0.5 0.02 0.005
81.021255340044 81.1880858355302 -1.06993388612312 0.5 0.02 0.005
79.8558837536078 80.0814442483685 -1.11684101063874 0.5 0.02 0.005
77.5968220296759 79.0695937677776 -1.17866283861773 0.5 0.02 0.005
77.894928153017 77.9041917131469 -1.17879151875849 0.5 0.02 0.005
77.3686132631851 76.8198651454156 -1.17972261596351 0.5 0.02 0.005
75.6024201540198 75.3557816116766 -1.2594970238032 0.5 0.02 0.005
73.3359329850069 74.0463772059211 -1.19269137131517 0.5 0.02 0.005
72.1690228721099 72.9560611408196 -1.23998498797855 0.5 0.02 0.005
70.7994939379004 71.6675961780355 -1.236465058281 0.5 0.02 0.005
71.04205214228 70.323084367672 -1.32458343691731 0.5 0.02 0.005
69.494938348422 69.1008352094395 -1.39759413095792 0.5 0.02 0.005
67.9649279727678 67.6670964069978 -1.47632281711749 0.5 0.02 0.005
66.007312141024 66.1451015187817 -1.41408469943782 0.5 0.02 0.005
65.054277053482 64.8990331661975 -1.45013049374576 0.5 0.02 0.005
63.6440650785618 63.5012702117282 -1.43039454995646 0.5 0.02 0.005
63.034260608064 62.0690376731147 -1.43681967615345 0.5 0.02 0.005
61.7480772822789 60.7606470536533 -1.47994528232983 0.5 0.02 0.005
59.4212476828523 59.3011793536577 -1.52524302155674 0.5 0.02 0.005
57.0654130572808 57.7537066644464 -1.51810551437736 0.5 0.02 0.005
56.7994522519794 56.1196603477651 -1.42173258985679 0.5 0.02 0.005
55.7915307886425 54.5729502441984 -1.48537871370855 0.5 0.02 0.005
52.4366819798037 53.3575508621723 -1.54033089466142 0.5 0.02 0.005
52.3202903272038 52.1882382120844 -1.5240936784123 0.5 0.02 0.005
50.5393437871356 50.6749118798461 -1.42475506197562 0.5 0.02 0.005
49.8137381186798 49.4565460370076 -1.44035775855592 0.5 0.02 0.005
48.7190303287071 47.8700297301856 -1.4283034637878 0.5 0.02 0.005
48.347036239834 46.4186171803145 -1.33761872583559 0.5 0.02 0.005
